crop_type,initial_condition,avg_temp,humidity_avg,storage_hours,violation_duration,base_price,quality_score,final_price
Apple,Semi-Ripe,35.8671,48.8883,220.9462,190.2051,23.6974,25.1184,5.9524
Orange,Ripe,-1.4382,95.3257,212.7209,142.3364,32.131,70.7013,22.7171
Orange,Ripe,9.8534,47.6457,149.3922,20.8316,63.9561,46.3878,29.6678
Grape,Ripe,-4.6282,55.2619,78.5081,132.7556,70.4809,47.1832,33.2552
Banana,Ripe,33.3153,50.6925,204.3954,97.7953,51.7336,38.995,20.1735
Mango,Raw,30.5097,54.729,161.1381,57.0576,18.4478,62.1531,11.4659
Apple,Semi-Ripe,8.5897,69.7239,150.4757,247.0793,78.2705,68.7675,53.8247
Mango,Semi-Ripe,-3.1051,54.0618,172.5452,4.0018,69.6931,58.0228,40.4379
Strawberry,Ripe,14.898,56.1822,55.1209,140.1394,31.372,11.8642,3.722
Grape,Semi-Ripe,27.8569,11.8417,22.29,229.5008,75.392,0,0
Apple,Semi-Ripe,1.3741,51.1332,137.8991,204.0296,47.9898,57.4018,27.547
Apple,Semi-Ripe,24.5002,51.2406,239.7083,241.5159,62.795,36.4526,22.8904
Strawberry,Raw,-1.6538,27.8251,124.9051,158.7053,63.0646,8.9053,5.6161
Banana,Raw,5.9147,75.6742,188.8253,150.3694,16.7869,81.9819,13.7622
Orange,Raw,14.6184,91.2789,201.7233,124.5962,15.2296,86.544,13.1803
Mango,Raw,40.3256,10.682,195.2503,56.3484,40.5525,25.7339,10.4357
Mango,Semi-Ripe,-3.4757,35.8845,35.2758,117.5435,76.4085,44.0297,33.6424
Strawberry,Ripe,38.7316,83.1869,203.6052,216.4783,73.8354,0,0
Banana,Raw,23.4634,27.3076,223.9634,118.79,42.5309,52.0067,22.1189
Mango,Semi-Ripe,33.6145,34.181,7.796,29.1472,14.2645,40.4589,5.7713
Grape,Raw,37.7405,75.4337,161.1966,47.0597,76.0714,52.4887,39.9289
Apple,Semi-Ripe,40.7797,38.0689,175.6748,275.6339,54.5005,9.8929,5.3917
Grape,Semi-Ripe,-4.4855,31.5697,102.4833,247.0191,23.2838,25.6635,5.9754
Strawberry,Ripe,20.6035,41.8882,91.6325,76.1486,53.5863,0,0
Mango,Ripe,-0.4626,25.9395,24.7608,163.4987,91.5784,29.3502,26.8785
Strawberry,Ripe,13.0004,82.9358,24.9311,20.6631,19.6967,57.239,11.2742
Banana,Raw,18.839,63.643,185.325,15.0501,80.1229,79.449,63.6568
Apple,Ripe,35.0299,63.6956,52.592,195.3138,40.751,15.5603,6.341
Apple,Semi-Ripe,6.3592,29.609,60.5819,204.1207,91.8775,41.9927,38.5819
Banana,Ripe,30.002,20.3783,13.1224,60.3509,87.2662,31.5976,27.574
Mango,Raw,21.5783,26.6386,38.3093,259.3875,75.1258,42.3484,31.8145
Apple,Ripe,24.0756,27.1371,59.207,197.9497,87.3463,5.7404,5.0141
Orange,Raw,16.436,37.6631,63.2796,157.8847,34.8591,39.9165,13.9145
Apple,Ripe,25.2525,43.1721,145.8382,114.7394,70.3232,16.1742,11.3742
Mango,Raw,36.0703,72.7642,159.6816,202.1779,69.6424,67.4345,46.963
Grape,Raw,1.274,98.4567,184.7005,7.8659,51.937,87.9125,45.6591
Apple,Ripe,21.2163,92.2011,21.6733,76.2764,56.914,64.2679,36.5775
Grape,Semi-Ripe,21.8785,73.7328,29.1922,146.8776,11.5229,50.1254,5.7759
Mango,Semi-Ripe,26.3286,10.3377,109.4966,167.0651,75.415,24.3578,18.3695
Grape,Semi-Ripe,13.827,26.4628,53.8049,121.0713,89.0448,13.4567,11.9825
Strawberry,Semi-Ripe,30.4705,96.4076,107.011,161.5421,63.9907,37.8467,24.2184
Strawberry,Raw,7.6906,56.9703,200.2662,47.6112,60.9743,46.9658,28.6371
Apple,Ripe,20.4619,70.0073,200.9468,227.2053,83.469,41.128,34.3291
Banana,Ripe,19.8876,22.3611,60.4897,299.133,72.4811,38.9759,28.2502
Strawberry,Semi-Ripe,4.3537,96.9974,168.8116,63.07,30.6434,79.8434,24.4667
Grape,Raw,15.7187,34.9026,64.2623,61.5425,58.5352,29.9603,17.5373
Mango,Ripe,41.0985,27.6015,127.0507,174.7769,74.5653,0.2791,0.2081
Mango,Semi-Ripe,14.6274,11.729,42.7426,249.9589,49.7594,34.5775,17.2056
Strawberry,Ripe,5.7713,46.0612,219.0135,129.3066,63.5908,16.9257,10.7632
Grape,Ripe,21.5787,49.9423,115.9001,5.8479,35.184,4.4514,1.5662
Banana,Raw,22.1646,22.8681,197.3775,15.4572,58.5168,53.2791,31.1772
Grape,Raw,34.2685,32.9419,223.4738,256.3382,44.6887,5.6172,2.5102
Mango,Ripe,15.7904,80.341,210.7602,163.0213,27.981,76.1376,21.3041
Orange,Raw,30.1659,88.1346,80.8863,78.4198,97.2444,78.4692,76.3069
Strawberry,Ripe,23.3577,52.0584,176.0833,9.4818,60.0583,0,0
Banana,Raw,6.1255,50.9153,116.0758,276.2809,27.6673,64.0324,17.716
Grape,Semi-Ripe,14.0014,85.4274,225.0646,18.5312,99.4655,70.818,70.4395
Grape,Raw,43.2216,17.5745,89.7529,79.9708,67.6094,0,0
Banana,Ripe,36.8933,42.8258,32.4082,42.9459,82.1709,35.1712,28.9005
Grape,Semi-Ripe,2.8554,67.3398,218.3272,246.359,18.6428,60.5604,11.2902
Grape,Ripe,29.6187,35.2952,114.9606,96.0759,75.6879,0,0
Grape,Raw,43.2775,10.7633,73.2253,82.4401,63.3146,0,0
Apple,Semi-Ripe,5.745,52.7559,6.8717,299.5729,46.7901,59.3352,27.763
Banana,Semi-Ripe,37.5434,23.251,26.1714,160.7133,43.8016,35.0758,15.3638
Mango,Ripe,10.7134,82.1251,132.6645,216.5428,92.7281,82.0863,76.1171
Mango,Semi-Ripe,23.2917,13.1117,30.0094,27.4317,87.187,34.6525,30.2125
Banana,Raw,-4.6755,97.3776,239.3913,127.9665,29.1907,81.3351,23.7423
Banana,Raw,7.9833,87.3301,117.4886,8.876,44.3299,94.7839,42.0176
Orange,Semi-Ripe,24.0397,36.3117,210.4057,188.1232,23.1928,20.4642,4.7462
Banana,Semi-Ripe,-3.1675,81.2079,12.7385,285.2605,74.2837,73.0291,54.2487
Apple,Semi-Ripe,18.6157,19.614,34.8094,271.4132,10.5249,20.2369,2.1299
Apple,Ripe,19.5566,49.5584,66.6104,179.3884,97.2473,32.1317,31.2472
Apple,Semi-Ripe,28.7584,50.8333,131.971,282.1537,96.177,32.8042,31.5501
Grape,Raw,34.9859,47.5256,30.9155,53.1412,22.4114,28.2405,6.3291
Orange,Ripe,0.7035,24.9218,57.4682,47.1979,57.3017,29.4837,16.8946
Orange,Raw,-2.1405,62.6225,11.2178,143.3119,62.9649,66.2247,41.6983
Grape,Semi-Ripe,-0.8576,38.2801,234.7899,181.1542,14.7992,35.6261,5.2724
Mango,Ripe,15.2399,70.5218,72.3141,152.0117,85.6073,74.4737,63.7549
Banana,Semi-Ripe,32.5865,41.7578,23.2897,124.9126,88.4657,51.2655,45.3524
Orange,Ripe,30.9408,15.2744,186.2871,108.15,72.0171,0,0
Mango,Raw,11.8088,42.4726,135.4056,136.3371,62.6996,61.3188,38.4466
Banana,Raw,9.2732,38.6577,58.8428,276.5538,42.3582,72.874,30.8681
Banana,Raw,19.685,75.2451,96.2192,131.5505,89.8434,83.222,74.7694
Apple,Raw,24.0039,80.5972,138.2298,111.4073,47.9355,75.7509,36.3115
Strawberry,Semi-Ripe,19.6615,72.5095,179.3896,291.7362,21.6564,34.5114,7.4739
Grape,Semi-Ripe,-1.161,68.3317,201.9216,178.9496,48.5068,66.2039,32.1134
Grape,Ripe,18.3414,17.1569,26.1349,40.853,29.3618,0,0
Grape,Semi-Ripe,41.8878,24.3188,36.1384,124.0175,40.0351,0,0
Grape,Semi-Ripe,16.3559,33.1609,175.9127,203.3359,57.6518,11.2244,6.4711
Banana,Semi-Ripe,29.1086,21.3171,133.4124,226.7001,68.8179,36.9678,25.4405
Strawberry,Raw,29.5686,46.4356,206.1834,56.4133,24.5913,11.9091,2.9286
Grape,Semi-Ripe,9.9382,72.6557,101.7502,298.7762,47.8119,58.1272,27.7917
Strawberry,Semi-Ripe,21.2059,71.991,54.7414,132.3417,67.9896,40.1368,27.2889
Banana,Ripe,44.5805,89.5437,117.4731,26.3638,77.2871,50.452,38.9929
Orange,Semi-Ripe,28.0021,33.9312,71.1891,26.8531,80.9433,21.8639,17.6974
Banana,Raw,21.963,45.6148,210.9829,20.5464,10.0181,66.7624,6.6883
Strawberry,Semi-Ripe,-3.3432,58.0109,100.7063,156.5546,21.9597,41.9458,9.2112
Grape,Semi-Ripe,15.484,92.9301,95.9506,215.1261,50.8714,67.9921,34.5885
Apple,Raw,14.8179,76.5663,144.2143,166.3523,34.2059,76.3296,26.1092
Banana,Ripe,24.225,64.582,186.9526,206.7336,68.9318,57.5973,39.7028
Banana,Raw,39.7251,35.1425,90.3216,244.4524,68.4462,46.2013,31.623
Banana,Semi-Ripe,-4.0211,90.109,160.2566,121.6313,88.0239,80.1047,70.5112
Grape,Raw,1.2498,38.9356,159.0005,177.4478,29.5939,40.5702,12.0063
Grape,Semi-Ripe,35.7779,53.4351,11.311,120.5838,78.0571,13.0122,10.157
Mango,Raw,43.9632,70.7663,25.6528,76.2676,55.9825,66.7574,37.3724
Orange,Ripe,9.4504,66.7471,69.4735,227.3812,41.5289,60.9938,25.33
Strawberry,Semi-Ripe,31.1792,31.5318,12.439,190.6102,64.1524,0,0
Strawberry,Raw,24.9737,68.4604,16.8545,293.8344,11.8921,40.8591,4.859
Mango,Raw,35.4387,51.0962,182.1454,232.7289,92.3238,51.4893,47.5368
Apple,Raw,6.9894,85.7718,171.1185,48.7834,50.8262,91.6491,46.5817
Apple,Raw,21.0458,20.8116,87.0933,62.7295,39.5045,31.669,12.5107
Strawberry,Ripe,43.6217,64.8109,56.7023,261.9102,64.3096,0,0
Strawberry,Raw,38.4353,80.5046,155.2296,77.2759,29.577,47.8761,14.1603
Orange,Semi-Ripe,26.2783,32.9369,234.5491,48.2921,41.9505,18.6283,7.8147
Mango,Raw,21.7804,62.3534,233.1591,83.8806,40.4515,70.7511,28.6199
Orange,Ripe,-3.4249,12.6459,207.4643,236.0557,24.1963,0,0
Strawberry,Ripe,22.54,39.3506,50.8309,177.238,49.5318,0,0
Grape,Raw,39.5416,70.9749,126.2373,236.2339,58.335,41.4043,24.1532
Banana,Semi-Ripe,29.7999,34.8303,99.8448,279.1341,61.4256,43.4867,26.712
Grape,Raw,13.3229,17.3626,151.3778,95.177,50.222,12.1475,6.1007
Strawberry,Ripe,14.6214,30.3703,205.0529,123.7397,35.6156,0,0
Orange,Semi-Ripe,-4.2737,67.2953,46.2281,250.0962,79.8391,60.8447,48.5779
Grape,Semi-Ripe,24.799,41.7811,8.6577,180.1453,68.0705,13.9129,9.4706
Orange,Semi-Ripe,27.3205,15.6739,224.8851,100.6877,90.1383,0.5859,0.5281
Orange,Ripe,44.3976,98.7996,207.5997,234.4926,39.34,0,0
Apple,Raw,25.6041,86.2662,68.7274,212.3177,11.6197,76.9937,8.9464
Apple,Semi-Ripe,33.465,67.3214,215.8145,244.7489,76.1233,40.7333,31.0075
Mango,Ripe,22.458,86.1956,207.6505,88.8004,72.941,71.7507,52.3357
Orange,Ripe,27.3345,60.8699,191.8857,185.7669,20.1856,17.2332,3.4786
Grape,Ripe,15.4526,15.0346,120.3631,46.5851,62.8481,0,0
Mango,Raw,31.9468,81.7553,49.3252,281.1108,91.5744,74.5802,68.2964
Grape,Semi-Ripe,36.2324,53.6301,16.4592,84.0678,90.6615,13.578,12.31
Apple,Semi-Ripe,36.7758,84.2889,130.8293,240.0324,42.578,52.8377,22.4973
Orange,Ripe,4.5081,58.4019,188.4943,146.5596,46.5362,59.5559,27.715
Orange,Ripe,14.6041,57.0129,142.5633,200.2055,23.6013,40.2711,9.5045
Orange,Raw,21.6753,92.6945,40.7463,233.6642,65.587,79.1111,51.8866
Orange,Ripe,8.2466,58.7081,128.4643,221.9322,57.0409,54.2291,30.9328
Mango,Ripe,25.3589,92.4072,19.573,220.4067,76.9149,69.4976,53.454
Mango,Raw,36.1491,32.705,149.5776,26.3819,86.2345,44.7154,38.56
Mango,Semi-Ripe,11.7077,11.4784,142.8279,70.4643,53.8852,40.087,21.6009
Grape,Ripe,-0.5651,26.0876,94.4675,10.7824,64.6664,30.5119,19.731
Grape,Raw,-1.3854,14.0927,227.0201,251.228,11.7031,12.524,1.4657
Mango,Semi-Ripe,34.3773,96.4752,27.4961,75.2911,54.6565,72.5741,39.6665
Mango,Ripe,15.4536,96.2971,47.5452,276.4323,31.5993,80.3349,25.3853
Orange,Ripe,0.9579,30.2557,68.3347,25.1175,80.793,35.0678,28.3323
Grape,Raw,-1.8338,37.2768,74.5693,138.3368,60.5375,53.7147,32.5175
Strawberry,Semi-Ripe,38.9083,62.6954,214.9699,273.1914,39.7676,0,0
Mango,Raw,43.2401,54.8213,131.3583,66.116,25.507,55.3395,14.1155
Orange,Raw,4.054,46.3363,63.9293,155.0812,13.8551,66.633,9.232
Apple,Semi-Ripe,39.187,31.1552,52.3799,143.2574,72.3851,12.3919,8.9699
Banana,Raw,9.3483,29.2064,236.502,155.4379,40.5988,55.2159,22.417
Banana,Semi-Ripe,12.2718,62.7672,51.207,70.8782,97.1323,80.1321,77.8342
Grape,Semi-Ripe,13.3952,24.9627,61.0667,53.4323,43.5967,14.3582,6.2597
Grape,Semi-Ripe,16.0613,61.0819,84.8806,284.3237,57.8029,39.4656,22.8123
Mango,Ripe,43.2929,36.746,203.175,31.132,69.5963,5.2423,3.6485
Strawberry,Ripe,8.7548,19.7746,216.144,141.7803,89.9924,0,0
Orange,Raw,0.7206,23.0184,24.1394,223.8835,55.9293,44.6689,24.983
Strawberry,Ripe,24.6245,20.1742,217.1797,264.8849,67.023,0,0
Apple,Semi-Ripe,27.7639,47.9556,213.4706,148.3853,17.541,33.8796,5.9428
Orange,Semi-Ripe,18.1027,19.6848,190.4161,16.3018,84.2843,17.6251,14.8552
Banana,Ripe,27.6689,71.7606,193.2184,54.2848,53.8138,61.3582,33.0192
Mango,Raw,28.663,27.1182,180.2351,38.3818,56.2854,44.2112,24.8844
Orange,Raw,30.4415,70.6573,141.5503,33.9438,53.6862,63.2248,33.943
Apple,Ripe,33.4155,64.2143,3.2071,27.4962,30.4702,25.496,7.7687
Strawberry,Raw,-1.493,37.1217,91.0409,163.8995,43.6801,21.5313,9.4049
Apple,Raw,5.2117,24.6257,120.9989,48.8323,73.1676,44.2986,32.4122
Banana,Ripe,42.125,71.7638,63.835,209.4382,18.0279,39.201,7.0671
Banana,Raw,-0.1065,65.3841,59.8374,294.7793,67.6282,69.6172,47.0809
Grape,Semi-Ripe,32.0843,94.2875,106.5981,216.2579,82.4743,44.7437,36.902
Apple,Semi-Ripe,-3.841,77.3489,8.2359,280.1562,55.4446,73.4688,40.7345
Orange,Semi-Ripe,27.5784,79.7246,187.0647,231.817,14.6363,54.846,8.0274
Banana,Semi-Ripe,-1.7604,28.4633,187.2032,121.1721,58.7683,44.6392,26.2337
Apple,Ripe,30.0374,26.0153,122.6692,9.1962,65.8246,0,0
Apple,Raw,37.3503,18.3836,13.7815,1.966,81.3025,22.4999,18.293
Grape,Semi-Ripe,17.1921,81.6604,143.1379,247.4748,21.0829,58.1649,12.2628
Grape,Semi-Ripe,28.655,46.9324,107.566,171.6088,45.2833,11.736,5.3144
Grape,Ripe,40.1063,46.8597,147.3026,267.2869,85.5308,0,0
Apple,Raw,30.0568,72.5417,131.9244,101.6554,81.804,66.0304,54.0155
Banana,Semi-Ripe,39.8848,14.0599,45.4042,273.6416,38.1656,23.9924,9.1568
Orange,Ripe,24.0355,10.3431,84.1117,208.5389,11.261,0,0
Mango,Semi-Ripe,10.3325,81.1168,147.9387,39.0474,77.1361,88.4466,68.2243
Orange,Ripe,40.7955,14.758,112.804,52.7813,96.1925,0,0
Banana,Ripe,7.5128,52.2778,13.8672,99.8224,19.3334,66.1155,12.7823
Apple,Semi-Ripe,42.2527,40.445,88.2141,37.2371,55.7536,19.2219,10.7169
Grape,Raw,-0.2105,91.9236,14.8524,263.3107,68.5695,89.8198,61.589
Grape,Ripe,44.9502,24.3886,188.1208,106.2626,21.7956,0,0
Mango,Raw,33.4771,32.2534,158.7545,52.474,31.7218,44.9767,14.2674
Orange,Raw,34.0405,11.7832,1.0529,202.1519,44.3535,4.3619,1.9347
Strawberry,Raw,8.1605,77.5448,9.3635,243.5489,88.2165,70.4378,62.1377
Banana,Raw,-2.7604,12.1354,15.9844,146.1719,80.9089,41.2032,33.3371
Grape,Raw,28.37,11.74,186.1558,137.592,28.3043,0,0
Grape,Raw,39.8259,23.4406,137.3424,22.8102,10.3206,0,0
Banana,Semi-Ripe,33.816,29.478,104.6231,279.9043,66.4282,36.9629,24.5538
Apple,Raw,2.2862,94.0318,177.9672,247.2215,45.7996,86.55,39.6395
Mango,Raw,3.5403,40.0414,200.2965,114.1665,15.9745,55.2331,8.8232
Orange,Ripe,39.5884,77.3812,177.7149,21.6664,90.574,13.2525,12.0033
Banana,Raw,16.3084,68.6544,65.4624,78.8839,89.978,94.4517,84.9858
Grape,Raw,35.9565,27.0434,144.1691,66.336,86.4195,5.133,4.4359
Grape,Raw,12.8743,81.7866,158.1735,77.5069,77.7137,77.3632,60.1218
Banana,Semi-Ripe,16.4693,88.969,50.8931,56.0094,24.1254,94.1114,22.7047
Mango,Raw,22.5591,48.2906,147.4243,34.4236,15.5045,62.742,9.7278
Apple,Raw,17.3799,90.6534,148.8699,62.8703,20.7682,88.0746,18.2915
Grape,Raw,27.5483,38.6489,192.0227,95.7479,84.062,21.7925,18.3192
Grape,Raw,34.7635,82.5456,188.1925,282.068,17.2852,54.5216,9.4242
Grape,Raw,-3.267,44.7772,53.4839,105.7237,13.4741,60.5802,8.1626
Banana,Raw,16.0896,72.9412,122.7249,157.1745,27.3544,82.5847,22.5906
Strawberry,Semi-Ripe,33.4351,40.3275,135.3931,291.0098,75.4147,0,0
Strawberry,Semi-Ripe,17.8721,94.9371,45.0009,27.4585,87.9981,65.9226,58.0106
Mango,Semi-Ripe,25.2011,40.196,200.1885,266.3025,84.9823,41.6638,35.4068
Apple,Raw,27.1466,40.4963,40.351,162.0372,77.7802,41.2445,32.08
Orange,Semi-Ripe,11.7357,44.1528,124.9312,106.9977,40.5279,45.3698,18.3874
Mango,Semi-Ripe,30.2951,60.6182,155.4421,18.9117,15.2818,59.6018,9.1082
Strawberry,Raw,0.0567,52.4516,43.9607,112.6797,25.5607,55.7758,14.2567
Orange,Ripe,35.7413,27.5858,105.9162,51.7775,19.2654,0,0
Apple,Raw,41.0216,97.5849,152.8907,139.0157,27.4827,66.0197,18.144
Mango,Raw,10.5646,44.6,2.2766,226.126,95.1112,60.6406,57.676
Mango,Raw,44.7884,25.7323,95.7206,278.9319,52.9607,28.0774,14.87
Strawberry,Semi-Ripe,19.8238,78.9793,183.154,294.7528,75.2114,42.4515,31.9283
Orange,Ripe,25.6883,57.8537,198.702,290.5476,80.1275,14.3946,11.5341
Apple,Raw,41.7506,88.4649,96.0795,135.3101,29.5794,71.1014,21.0314
Apple,Semi-Ripe,39.6431,83.0026,40.7793,238.5081,19.0167,50.7882,9.6582
Strawberry,Raw,18.961,57.1868,143.805,112.1962,95.4859,35.3935,33.7958
Apple,Ripe,-4.2158,25.8202,200.3113,200.2305,72.2835,21.4509,15.5055
Mango,Raw,7.3106,42.1191,178.7874,235.8539,48.1409,55.2664,26.6057
Orange,Raw,39.0213,78.2401,153.1415,294.1926,86.1742,56.4516,48.6468
Banana,Semi-Ripe,35.1966,73.2387,184.0352,203.0617,59.1286,63.1496,37.3395
Apple,Raw,39.4852,83.2351,132.5278,63.4301,73.7703,70.0688,51.69
Banana,Semi-Ripe,39.4667,95.8673,184.2171,223.1999,15.0537,65.6628,9.8847
Orange,Semi-Ripe,19.5041,43.5911,192.5183,4.9979,68.0682,37.8921,25.7925
Grape,Raw,2.0248,24.9572,22.2255,59.9204,27.8147,45.1879,12.5689
Banana,Semi-Ripe,3.2192,25.2206,77.9899,86.7127,42.112,49.4585,20.828
Banana,Raw,3.8763,54.1306,126.7931,209.615,34.2406,66.7962,22.8714
Strawberry,Ripe,-0.9645,74.3904,208.479,59.0238,61.7404,58.725,36.2571
Mango,Semi-Ripe,42.057,88.0621,141.2155,158.9848,39.6765,64.2807,25.5044
Mango,Raw,34.0426,45.7197,158.3664,186.5099,97.7022,50.0802,48.9294
Mango,Ripe,0.2737,97.4155,184.6581,296.0565,50.7597,61.6128,31.2744
Orange,Semi-Ripe,33.955,36.663,34.2564,148.8776,46.2273,14.9263,6.9
Grape,Semi-Ripe,30.2183,70.1666,33.1536,206.747,44.0226,33.8185,14.8878
Strawberry,Semi-Ripe,23.7261,99.3505,59.9662,102.6174,96.7505,48.0851,46.5225
Banana,Ripe,29.9979,66.2734,216.1276,54.5968,57.8282,54.1162,31.2944
Banana,Raw,17.9082,15.3737,159.7283,83.6515,34.9673,49.0809,17.1623
Grape,Semi-Ripe,-4.1517,85.9629,31.0033,104.1006,70.4993,86.6366,61.0782
Strawberry,Ripe,36.0723,47.9797,27.4084,30.7109,78.6069,0,0
Mango,Raw,40.8672,45.8815,99.6258,79.7274,83.7126,50.2403,42.0575
Apple,Ripe,19.0591,78.3284,34.865,179.2529,49.8678,57.063,28.4561
Banana,Semi-Ripe,17.6205,25.5082,125.3457,101.4371,89.5404,52.5599,47.0623
Mango,Ripe,41.2215,62.7227,112.9409,158.5,79.0071,25.5593,20.1936
Mango,Semi-Ripe,20.5751,54.1402,54.9828,27.5328,88.3688,65.3649,57.7622
Mango,Semi-Ripe,3.4036,24.6583,35.4682,57.1422,89.8973,44.1714,39.7089
Mango,Raw,38.4234,86.8559,173.7864,188.2523,88.6776,76.3189,67.6777
Grape,Semi-Ripe,12.0517,21.1631,71.6568,218.2092,76.2841,7.0866,5.4059
Banana,Semi-Ripe,10.0247,89.791,160.1585,202.7643,44.9787,88.8489,39.9631
Apple,Ripe,11.929,70.0648,191.5881,125.6374,19.8114,59.8797,11.863
Grape,Raw,25.7637,57.3717,193.1807,294.4992,88.8748,35.9297,31.9324
Apple,Raw,37.3563,63.6614,144.423,220.6565,41.6256,50.8514,21.1672
Mango,Semi-Ripe,0.6774,52.8392,30.2644,202.578,10.7372,57.175,6.139
Grape,Ripe,39.6253,48.8321,140.9325,278.8269,38.5664,0,0
Orange,Raw,24.4646,59.6703,50.8788,270.763,95.2624,51.1741,48.7497
Orange,Semi-Ripe,2.7853,83.718,10.3389,30.4346,28.3032,90.7695,25.6907
Strawberry,Semi-Ripe,34.0729,31.2525,98.1361,236.8488,71.7748,0,0
Mango,Ripe,-3.5227,47.3628,33.6944,222.5453,80.9609,37.3605,30.2474
Orange,Raw,38.37,29.5684,122.2637,142.4476,72.7337,17.969,13.0695
Strawberry,Semi-Ripe,3.8085,49.4866,92.0542,146.6112,97.7587,37.095,36.2636
Orange,Semi-Ripe,4.635,47.9872,100.9454,175.0466,73.8298,54.3148,40.1005
Strawberry,Semi-Ripe,29.7548,18.6713,112.7425,31.9697,20.5495,0,0
Apple,Ripe,1.2059,73.2189,30.1336,89.0306,67.5151,77.9105,52.6014
Apple,Semi-Ripe,4.0504,73.7374,86.1487,190.8744,66.2454,79.4903,52.6587
Grape,Semi-Ripe,22.2664,16.8655,78.1927,256.5556,89.3009,0,0
Banana,Semi-Ripe,42.6612,21.2853,6.0622,142.839,90.7162,30.6601,27.8137
Banana,Semi-Ripe,19.4857,23.291,120.1578,157.6906,96.9868,48.1328,46.6824
Orange,Semi-Ripe,8.0003,89.1408,232.0341,80.8948,82.4178,88.3948,72.853
Grape,Ripe,31.8032,67.2224,23.6966,282.4312,72.417,0,0
Grape,Raw,32.8334,83.1939,82.7944,134.0867,48.8086,62.4849,30.498
Mango,Ripe,0.9252,81.8509,68.5794,203.06,50.1357,68.2876,34.2364
Apple,Semi-Ripe,24.9075,69.4302,142.0887,17.8341,12.3958,59.2599,7.3457
Grape,Ripe,-0.6366,56.5706,239.3014,299.3327,71.0284,46.1461,32.7768
Grape,Raw,32.3723,18.7042,208.7108,298.2343,75.4276,0,0
Apple,Semi-Ripe,-3.7361,95.9804,65.439,40.3833,52.1057,84.9593,44.2687
Apple,Semi-Ripe,20.843,13.8127,111.6177,70.9001,61.0277,17.8478,10.8921
Mango,Raw,41.8229,89.2641,153.3871,210.2735,27.3879,75.6919,20.7304
Strawberry,Semi-Ripe,36.853,39.3081,165.7317,162.8109,78.2706,0,0
Strawberry,Raw,10.539,57.8485,53.979,124.1638,67.7693,45.4171,30.7788
Banana,Ripe,2.6577,24.0148,178.3608,251.2688,46.0711,33.4118,15.3932
Apple,Raw,37.6133,47.1825,205.1503,133.1813,89.0213,39.531,35.191
Banana,Raw,44.5138,41.4589,217.4582,177.527,67.1099,48.6832,32.6713
Mango,Raw,28.2552,27.4389,13.7914,150.5028,47.4723,42.7902,20.3135
Strawberry,Raw,20.1314,37.3703,5.9289,227.1265,71.9604,7.2666,5.229
Banana,Raw,40.0443,53.8834,34.5905,113.1547,76.1779,61.6774,46.9846
Banana,Raw,36.2737,93.7571,100.0581,230.9623,39.0814,78.845,30.8138
Mango,Ripe,8.167,34.9475,180.3129,287.8956,50.1213,41.4238,20.7622
Apple,Semi-Ripe,28.3937,63.0821,202.1686,36.6635,31.4612,48.9287,15.3936
Banana,Semi-Ripe,8.1848,21.0143,30.7342,242.6055,43.4283,46.9865,20.4054
Strawberry,Ripe,27.1282,21.1491,21.2835,280.3168,13.0399,0,0
Grape,Ripe,8.5934,26.1279,192.5932,185.4748,25.1111,2.4432,0.6135
Apple,Ripe,21.3106,20.0263,180.5263,192.5035,39.9038,1.31,0.5227
Grape,Semi-Ripe,-0.9916,96.8516,88.0326,287.8167,29.3088,80.936,23.7214
Mango,Semi-Ripe,42.1523,74.38,97.4526,45.4602,29.6245,58.811,17.4225
Mango,Raw,23.0106,47.8125,131.9782,78.9918,18.9992,60.9655,11.5829
Orange,Semi-Ripe,18.2804,40.0665,208.0203,294.8032,33.5425,27.0309,9.0668
Orange,Ripe,13.5482,32.828,13.4756,240.0788,47.5927,23.943,11.3951
Mango,Ripe,43.8539,87.2239,57.2055,169.1556,53.1922,39.7312,21.1339
Apple,Ripe,44.3301,97.4168,162.6659,17.5648,43.7341,15.74,6.8838
Strawberry,Semi-Ripe,20.2114,66.114,153.9513,37.7948,19.2392,33.7496,6.4931
Orange,Raw,3.5379,44.6176,49.575,194.8422,51.9766,65.0348,33.8028
Orange,Semi-Ripe,38.6304,18.8338,102.6963,51.9186,50.7379,0,0
Apple,Raw,17.0786,35.8298,103.3671,292.0123,97.5775,39.0226,38.0773
Apple,Semi-Ripe,21.0651,24.3725,81.1782,231.3358,83.193,21.8693,18.1938
Strawberry,Raw,30.8367,80.7228,99.2894,119.5194,61.4065,55.0822,33.824
Banana,Semi-Ripe,9.7175,72.1742,89.778,294.6842,91.9532,76.4015,70.2536
Grape,Raw,24.6443,77.2935,45.59,263.6174,51.4572,59.5697,30.6529
Banana,Semi-Ripe,34.4169,62.2846,83.5781,262.3061,27.4061,57.0308,15.6299
Apple,Raw,3.5797,67.4458,51.7188,96.5706,96.97,92.5093,89.7063
Banana,Raw,-0.0657,61.1576,164.5331,61.1104,14.7508,73.2734,10.8085
Grape,Semi-Ripe,19.557,38.816,94.7933,225.1366,31.7442,14.1732,4.4992
Grape,Raw,34.8975,61.3828,119.3456,123.0466,55.3811,38.9199,21.5543
Grape,Raw,40.6965,52.6463,23.8042,133.1042,53.8775,26.6005,14.3317
